9,Y,610407369,15,ハドドリン錠「１０」　１０ｍｇ,13,ﾊﾄﾞﾄﾞﾘﾝｼﾞｮｳ10,16,1,錠,1,5.9,0,0,0,0,1,0,0,0,0,0,0,1,5.9,0,0,1,,20200401,20200331,2399005F2120,12753000,20200331,ハドドリン錠「１０」
9,Y,610407418,9,ペリアス錠２５ｍｇ,13,ﾍﾟﾘｱｽｼﾞｮｳ25MG,16,1,錠,1,27.4,0,0,0,0,1,0,0,0,0,0,0,1,27.4,0,0,1,,20200401,20200331,2479003F2078,15788000,20200331,ペリアス錠２５ｍｇ
5,Y,610407429,11,ボンゾール錠１００ｍｇ,16,ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ100MG,16,1,錠,1,171.4,0,0,0,0,0,0,0,0,0,0,0,1,177.3,0,0,1,,20200401,99999999,2499007F1021,16401000,0,ボンゾール錠１００ｍｇ
5,Y,610407430,11,ボンゾール錠２００ｍｇ,16,ﾎﾞﾝｿﾞｰﾙｼﾞｮｳ200MG,16,1,錠,1,336.6,0,0,0,0,0,0,0,0,0,0,0,1,346.1,0,0,1,,20200401,99999999,2499007F2028,16402000,0,ボンゾール錠２００ｍｇ
5,Y,610407447,11,ムコダイン錠５００ｍｇ,15,ﾑｺﾀﾞｲﾝｼﾞｮｳ500MG,16,1,錠,1,13,0,0,0,0,0,0,0,0,0,1,0,1,13.2,0,0,1,,20200401,99999999,2233002F2022,16986000,0,ムコダイン錠５００ｍｇ
5,Y,610407449,14,メイエストン錠２５　２５ｍｇ,12,ﾒｲｴｽﾄﾝｼﾞｮｳ25,16,1,錠,1,24.1,0,0,0,0,1,0,0,0,0,0,0,1,27.4,0,0,1,,20200401,99999999,2479003F2108,17016000,0,メイエストン錠２５
0,Y,610408002,15,ｌ－メントール「コザカイ・Ｍ」,13,L-ﾒﾝﾄｰﾙｺｻﾞｶｲM,33,1,ｇ,1,20.4,0,0,0,0,0,0,0,0,0,1,0,1,20.4,0,0,1,,20200401,99999999,7149004X1060,3342000,0,ｌ－メントール「コザカイ・Ｍ」
0,Y,610408026,11,ウチダのアセンヤク末Ｍ,13,ｳﾁﾀﾞﾉｱｾﾝﾔｸﾏﾂM,33,1,ｇ,1,1.56,0,0,0,0,0,0,0,0,0,3,615100048,1,1.56,0,0,1,,20200401,99999999,5100002A1018,2429000,0,ウチダのアセンヤク末Ｍ
0,Y,610408027,9,ウチダのアマチャＭ,10,ｳﾁﾀﾞﾉｱﾏﾁｬM,33,1,ｇ,1,4.69,0,0,0,0,0,0,0,0,0,3,615100049,1,4.69,0,0,1,,20200401,99999999,5100003X1015,2430000,0,ウチダのアマチャＭ
0,Y,610408028,10,ウチダのアマチャ末Ｍ,12,ｳﾁﾀﾞﾉｱﾏﾁｬﾏﾂM,33,1,ｇ,1,4.63,0,0,0,0,0,0,0,0,0,3,615100050,1,4.63,0,0,1,,20200401,99999999,5100003A1012,2431000,0,ウチダのアマチャ末Ｍ
0,Y,610408029,9,ウチダのアロエ末Ｍ,11,ｳﾁﾀﾞﾉｱﾛｴﾏﾂM,33,1,ｇ,1,4.1,0,0,0,0,0,0,0,0,0,3,615100051,1,4.1,0,0,1,,20200401,99999999,5100004A1017,2432000,0,ウチダのアロエ末Ｍ
0,Y,610408030,10,ウチダのウイキョウＭ,11,ｳﾁﾀﾞﾉｳｲｷｮｳM,33,1,ｇ,1,1.83,0,0,0,0,0,0,0,0,0,3,615100055,1,1.83,0,0,1,,20200401,99999999,5100008X1018,2435000,0,ウチダのウイキョウＭ
0,Y,610408031,10,ウチダのウワウルシＭ,11,ｳﾁﾀﾞﾉｳﾜｳﾙｼM,33,1,ｇ,1,1.89,0,0,0,0,0,0,0,0,0,3,615100063,1,1.89,0,0,1,,20200401,99999999,5100013X1019,2440000,0,ウチダのウワウルシＭ
0,Y,610408032,9,ウチダのエイジツＭ,11,ｳﾁﾀﾞﾉｴｲｼﾞﾂM,33,1,ｇ,1,1.04,0,0,0,0,0,0,0,0,0,3,615100064,1,1.04,0,0,1,,20200401,99999999,5100014X1013,2441000,0,ウチダのエイジツＭ
0,Y,610408033,10,ウチダのエイジツ末Ｍ,13,ｳﾁﾀﾞﾉｴｲｼﾞﾂﾏﾂM,33,1,ｇ,1,1.3,0,0,0,0,0,0,0,0,0,3,615100065,1,1.3,0,0,1,,20200401,99999999,5100014A1010,2442000,0,ウチダのエイジツ末Ｍ
0,Y,610408034,10,ウチダのエンゴサクＭ,12,ｳﾁﾀﾞﾉｴﾝｺﾞｻｸM,33,1,ｇ,1,4.94,0,0,0,0,0,0,0,0,0,3,615100066,1,4.94,0,0,1,,20200401,99999999,5100015X1018,2443000,0,ウチダのエンゴサクＭ
0,Y,610408035,9,ウチダのオウレンＭ,10,ｳﾁﾀﾞﾉｵｳﾚﾝM,33,1,ｇ,1,9.03,0,0,0,0,0,0,0,0,0,3,615100124,1,9.03,0,0,1,,20200401,99999999,5100022X1018,2452000,0,ウチダのオウレンＭ
0,Y,610408036,10,ウチダのオウレン末Ｍ,12,ｳﾁﾀﾞﾉｵｳﾚﾝﾏﾂM,33,1,ｇ,1,16.76,0,0,0,0,0,0,0,0,0,3,615100125,1,16.76,0,0,1,,20200401,99999999,5100022A1015,2453000,0,ウチダのオウレン末Ｍ
0,Y,610408037,8,ウチダのオウギＭ,10,ｳﾁﾀﾞﾉｵｳｷﾞM,33,1,ｇ,1,2.6,0,0,0,0,0,0,0,0,0,3,0,1,2.6,0,0,1,,20200401,99999999,5100017X1025,2445000,0,ウチダのオウギＭ
0,Y,610408038,9,ウチダのオウゴンＭ,11,ｳﾁﾀﾞﾉｵｳｺﾞﾝM,33,1,ｇ,1,2,0,0,0,0,0,0,0,0,0,3,615100119,1,2,0,0,1,,20200401,99999999,5100019X1016,2447000,0,ウチダのオウゴンＭ
0,Y,610408039,10,ウチダのオウゴン末Ｍ,13,ｳﾁﾀﾞﾉｵｳｺﾞﾝﾏﾂM,33,1,ｇ,1,2.28,0,0,0,0,0,0,0,0,0,3,615100120,1,2.28,0,0,1,,20200401,99999999,5100019A1013,2448000,0,ウチダのオウゴン末Ｍ
0,Y,610408040,9,ウチダのオウバクＭ,11,ｳﾁﾀﾞﾉｵｳﾊﾞｸM,33,1,ｇ,1,2.73,0,0,0,0,0,0,0,0,0,3,615100121,1,2.73,0,0,1,,20200401,99999999,5100020X1019,2449000,0,ウチダのオウバクＭ
